DATETIME,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,RH
2023-03-29,16.0,15.333333333333334,101.4,1.26,11.906600000000001,2.880864,4.012632,,17.888888888888893,14.722222222222223,0.001524,,95.81932653924451
2023-03-30,17.27777777777778,16.61111111111111,101.19,1.05,6.918699999999999,2.006316,2.983752,,18.22222222222222,14.888888888888888,0.000508,,95.85938874453804
2023-03-31,19.555555555555557,19.27777777777778,101.15,1.01,2.8962,0.977436,0.977436,,20.222222222222225,15.611111111111112,0.000762,,98.28585396781834
2023-04-01,23.333333333333336,22.22222222222222,100.94,0.8099999999999999,5.6315,2.7265319999999997,4.012632,,26.0,18.000000000000004,0.0,,93.47972337808604
2023-04-02,25.27777777777778,23.61111111111111,100.74,0.61,11.7457,3.498192,4.990068,,28.000000000000004,20.0,0.000254,,90.49417554895027
2023-04-03,27.055555555555557,23.88888888888889,100.67,0.54,16.7336,3.60108,4.012632,,29.111111111111114,23.722222222222225,0.0,,82.83346473350898
2023-04-05,25.222222222222225,23.77777777777778,100.6,0.47000000000000003,5.309699999999999,1.183212,2.006316,,29.277777777777782,23.88888888888889,0.0,,91.71074467248597
2023-04-06,22.38888888888889,18.277777777777782,101.11,0.9800000000000001,17.2163,4.012632,6.018948,,29.000000000000004,18.5,0.0,,77.5588323947962
2023-04-07,21.05555555555556,16.222222222222225,101.55,1.42,20.4343,2.366424,4.012632,,27.611111111111114,17.611111111111114,0.0,,73.88496249128374
2023-04-08,18.277777777777782,15.777777777777779,101.92,1.78,10.7803,2.6236439999999996,4.012632,,23.000000000000004,17.11111111111111,0.000254,,85.34391016286527
2023-04-09,19.777777777777775,17.5,101.56,1.42,5.1488000000000005,2.983752,4.012632,,21.999999999999996,17.0,0.002286,,86.70801597390678
2023-04-10,23.055555555555557,21.666666666666668,101.09,0.96,6.918699999999999,2.366424,4.012632,,24.722222222222225,17.22222222222222,0.001016,,91.89287958926627
2023-04-11,24.66666666666667,22.22222222222222,101.02000000000001,0.89,13.515600000000001,3.5496360000000005,4.990068,,26.611111111111114,20.72222222222222,0.0,,86.27771359137981
2023-04-12,24.777777777777775,22.11111111111111,101.05,0.9199999999999999,13.354700000000001,3.60108,4.990068,,27.38888888888889,23.277777777777782,0.0,,85.12771013337289
2023-04-13,25.166666666666668,22.16666666666667,100.95,0.82,16.8945,4.37274,4.990068,,27.5,23.5,0.0,,83.4564911196935
2023-04-14,25.61111111111111,23.000000000000004,100.92,0.8,12.3893,2.366424,4.990068,,27.5,23.77777777777778,0.0,,85.50027561543499
2023-04-15,24.444444444444446,20.777777777777782,101.03999999999999,0.9099999999999999,14.3201,2.006316,4.012632,,27.722222222222225,20.27777777777778,0.0,,80.02804898531272
2023-04-16,25.944444444444446,21.611111111111114,100.87,0.74,12.872,2.1092039999999996,2.983752,,30.500000000000004,19.88888888888889,0.0,,77.02716879613112
2023-04-17,25.500000000000004,23.61111111111111,100.82000000000001,0.6900000000000001,8.2059,3.498192,4.990068,,30.500000000000004,22.722222222222225,0.0,,89.30531886551066
2023-04-18,27.16666666666667,24.555555555555557,100.53,0.4,10.619399999999999,2.1092039999999996,4.012632,,30.27777777777778,24.388888888888893,0.0,,85.6546681703882
2023-04-19,24.66666666666667,22.22222222222222,100.27000000000001,0.15,14.1592,1.491876,4.012632,,30.27777777777778,22.22222222222222,0.007365999999999999,,86.27771359137981
2023-04-20,26.944444444444446,24.88888888888889,100.17,0.04,4.9879,2.1092039999999996,4.012632,,29.722222222222225,22.22222222222222,0.0,,88.52819943070476
2023-04-21,27.222222222222225,24.722222222222225,100.35,0.22000000000000003,9.654,4.37274,7.97382,,30.388888888888893,23.88888888888889,0.0,,86.23149359904507
2023-04-22,27.5,24.555555555555557,100.6,0.47000000000000003,14.8028,4.732848,6.018948,,31.500000000000004,24.88888888888889,0.0,,83.99614210450142
2023-04-23,28.166666666666668,25.388888888888893,100.92999999999999,0.8,18.020799999999998,4.4756279999999995,6.018948,,31.500000000000004,26.0,0.0,,84.9068630700506
2023-04-24,23.333333333333336,21.500000000000004,101.26,1.1300000000000001,19.7907,2.5207560000000004,4.012632,,30.777777777777782,17.5,0.006604,,89.4441746837888
2023-04-25,17.888888888888893,14.11111111111111,101.51,1.3699999999999999,27.031200000000002,3.8583,6.996384,,29.000000000000004,15.611111111111112,0.003302,,78.55347999006422
2023-04-26,23.11111111111111,17.11111111111111,101.35,1.22,27.192099999999996,2.5207560000000004,2.983752,,27.11111111111111,15.611111111111112,0.0,,68.96655087778622
