datetime_CST,Wind_CF,wind_speed,PV_CF,DNI,DHI,Temperature
2022-01-01 08:00:00,0.036,3.52,0.05,0.006,0.067,5.813
2022-01-01 09:00:00,0.051,3.847,0.145,0.019,0.153,7.23
2022-01-01 10:00:00,0.049,3.811,0.231,0.034,0.228,8.901
2022-01-01 11:00:00,0.035,3.498,0.311,0.059,0.292,10.421
2022-01-01 12:00:00,0.028,3.336,0.354,0.079,0.323,11.698
2022-01-01 13:00:00,0.03,3.377,0.38,0.106,0.327,12.695
2022-01-01 14:00:00,0.037,3.547,0.362,0.119,0.294,13.387
2022-01-01 15:00:00,0.049,3.817,0.27,0.084,0.227,13.466
2022-01-01 16:00:00,0.068,4.168,0.138,0.036,0.133,12.812
2022-01-01 17:00:00,0.079,4.341,0.017,0.006,0.03,10.756
2022-01-01 18:00:00,0.101,4.663,0.0,0.0,0.0,8.759
2022-01-01 19:00:00,0.107,4.752,0.0,0.0,0.0,7.958
2022-01-01 20:00:00,0.104,4.706,0.0,0.0,0.0,7.13
2022-01-01 21:00:00,0.082,4.371,0.0,0.0,0.0,6.405
2022-01-01 22:00:00,0.073,4.239,0.0,0.0,0.0,5.824
2022-01-01 23:00:00,0.073,4.24,0.0,0.0,0.0,5.273
2022-01-02 00:00:00,0.074,4.262,0.0,0.0,0.0,4.929
2022-01-02 01:00:00,0.077,4.302,0.0,0.0,0.0,4.587
2022-01-02 02:00:00,0.072,4.228,0.0,0.0,0.0,4.116
2022-01-02 03:00:00,0.067,4.141,0.0,0.0,0.0,3.725
2022-01-02 04:00:00,0.076,4.279,0.0,0.0,0.0,3.444
2022-01-02 05:00:00,0.086,4.446,0.0,0.0,0.0,3.346
2022-01-02 06:00:00,0.09,4.51,0.0,0.0,0.0,3.261
2022-01-02 07:00:00,0.083,4.391,0.0,0.003,0.012,3.392
2022-01-02 08:00:00,0.058,3.98,0.13,0.053,0.101,5.256
2022-01-02 09:00:00,0.061,4.033,0.352,0.218,0.175,8.151
2022-01-02 10:00:00,0.043,3.684,0.523,0.396,0.205,11.158
2022-01-02 11:00:00,0.01,2.704,0.633,0.538,0.213,13.15
2022-01-02 12:00:00,0.001,1.771,0.688,0.629,0.205,14.711
2022-01-02 13:00:00,0.0,1.209,0.665,0.604,0.202,15.979
2022-01-02 14:00:00,0.0,1.217,0.562,0.466,0.204,16.684
2022-01-02 15:00:00,0.0,1.382,0.434,0.335,0.173,16.709
2022-01-02 16:00:00,0.0,1.692,0.241,0.157,0.125,16.054
2022-01-02 17:00:00,0.003,2.19,0.04,0.026,0.037,13.621
2022-01-02 18:00:00,0.013,2.83,0.0,0.0,0.0,11.518
2022-01-02 19:00:00,0.032,3.428,0.0,0.0,0.0,10.505
2022-01-02 20:00:00,0.048,3.792,0.0,0.0,0.0,9.439
2022-01-02 21:00:00,0.061,4.037,0.0,0.0,0.0,8.342
2022-01-02 22:00:00,0.07,4.2,0.0,0.0,0.0,7.394
2022-01-02 23:00:00,0.067,4.141,0.0,0.0,0.0,6.779
2022-01-03 00:00:00,0.054,3.9,0.0,0.0,0.0,6.565
2022-01-03 01:00:00,0.041,3.647,0.0,0.0,0.0,6.538
2022-01-03 02:00:00,0.031,3.409,0.0,0.0,0.0,6.608
2022-01-03 03:00:00,0.025,3.24,0.0,0.0,0.0,6.799
2022-01-03 04:00:00,0.021,3.126,0.0,0.0,0.0,6.993
2022-01-03 05:00:00,0.02,3.094,0.0,0.0,0.0,7.118
2022-01-03 06:00:00,0.023,3.173,0.0,0.0,0.0,7.113
2022-01-03 07:00:00,0.025,3.25,0.0,0.001,0.008,7.199
2022-01-03 08:00:00,0.012,2.773,0.073,0.013,0.084,8.65
2022-01-03 09:00:00,0.002,1.989,0.207,0.049,0.189,10.511
2022-01-03 10:00:00,0.001,1.839,0.328,0.103,0.273,13.726
2022-01-03 11:00:00,0.01,2.703,0.387,0.127,0.322,15.693
2022-01-03 12:00:00,0.036,3.538,0.392,0.118,0.338,16.79
2022-01-03 13:00:00,0.051,3.846,0.366,0.102,0.325,17.31
2022-01-03 14:00:00,0.045,3.731,0.321,0.089,0.286,17.531
2022-01-03 15:00:00,0.029,3.355,0.224,0.052,0.213,17.422
2022-01-03 16:00:00,0.007,2.535,0.107,0.02,0.118,16.876
2022-01-03 17:00:00,0.0,1.277,0.011,0.004,0.026,15.593
2022-01-03 18:00:00,0.0,0.76,0.0,0.0,0.0,14.677
2022-01-03 19:00:00,0.0,1.024,0.0,0.0,0.0,14.15
2022-01-03 20:00:00,0.0,1.474,0.0,0.0,0.0,13.534
2022-01-03 21:00:00,0.002,1.99,0.0,0.0,0.0,13.014
2022-01-03 22:00:00,0.005,2.42,0.0,0.0,0.0,12.54
2022-01-03 23:00:00,0.01,2.691,0.0,0.0,0.0,12.217
2022-01-04 00:00:00,0.014,2.897,0.0,0.0,0.0,12.057
2022-01-04 01:00:00,0.019,3.057,0.0,0.0,0.0,11.915
2022-01-04 02:00:00,0.021,3.138,0.0,0.0,0.0,11.796
2022-01-04 03:00:00,0.02,3.089,0.0,0.0,0.0,11.707
2022-01-04 04:00:00,0.019,3.068,0.0,0.0,0.0,11.599
2022-01-04 05:00:00,0.02,3.083,0.0,0.0,0.0,11.403
2022-01-04 06:00:00,0.026,3.264,0.0,0.0,0.0,11.085
2022-01-04 07:00:00,0.025,3.226,0.0,0.001,0.009,10.964
2022-01-04 08:00:00,0.008,2.582,0.074,0.015,0.086,12.837
2022-01-04 09:00:00,0.011,2.738,0.202,0.051,0.187,14.741
2022-01-04 10:00:00,0.04,3.619,0.316,0.1,0.268,16.607
2022-01-04 11:00:00,0.099,4.629,0.465,0.236,0.314,18.08
2022-01-04 12:00:00,0.179,5.581,0.571,0.391,0.3,19.268
2022-01-04 13:00:00,0.234,6.123,0.443,0.197,0.328,19.575
2022-01-04 14:00:00,0.247,6.228,0.359,0.133,0.291,19.611
2022-01-04 15:00:00,0.207,5.868,0.239,0.067,0.217,19.366
2022-01-04 16:00:00,0.109,4.769,0.125,0.031,0.127,18.779
2022-01-04 17:00:00,0.067,4.128,0.018,0.007,0.032,16.658
2022-01-04 18:00:00,0.055,3.935,0.0,0.0,0.0,15.043
2022-01-04 19:00:00,0.048,3.799,0.0,0.0,0.0,14.762
2022-01-04 20:00:00,0.047,3.761,0.0,0.0,0.0,14.296
2022-01-04 21:00:00,0.053,3.879,0.0,0.0,0.0,13.75
2022-01-04 22:00:00,0.08,4.351,0.0,0.0,0.0,13.142
2022-01-04 23:00:00,0.118,4.889,0.0,0.0,0.0,12.609
2022-01-05 00:00:00,0.158,5.366,0.0,0.0,0.0,12.201
2022-01-05 01:00:00,0.198,5.775,0.0,0.0,0.0,11.822
2022-01-05 02:00:00,0.187,5.674,0.0,0.0,0.0,11.488
2022-01-05 03:00:00,0.101,4.672,0.0,0.0,0.0,11.305
2022-01-05 04:00:00,0.046,3.753,0.0,0.0,0.0,11.331
2022-01-05 05:00:00,0.015,2.915,0.0,0.0,0.0,11.709
2022-01-05 06:00:00,0.005,2.364,0.0,0.0,0.0,11.981
2022-01-05 07:00:00,0.008,2.572,0.0,0.001,0.008,11.83
2022-01-05 08:00:00,0.024,3.209,0.054,0.006,0.072,12.672
2022-01-05 09:00:00,0.036,3.527,0.15,0.019,0.162,13.573
2022-01-05 10:00:00,0.072,4.233,0.22,0.029,0.228,14.337
2022-01-05 11:00:00,0.134,5.09,0.252,0.03,0.262,14.418
2022-01-05 12:00:00,0.171,5.507,0.288,0.039,0.293,14.341
2022-01-05 13:00:00,0.181,5.612,0.312,0.053,0.307,14.471
2022-01-05 14:00:00,0.195,5.754,0.265,0.042,0.265,14.563
2022-01-05 15:00:00,0.233,6.109,0.172,0.021,0.184,14.143
2022-01-05 16:00:00,0.28,6.519,0.076,0.008,0.095,13.264
2022-01-05 17:00:00,0.289,6.583,0.006,0.002,0.021,11.95
2022-01-05 18:00:00,0.365,7.183,0.0,0.0,0.0,10.742
2022-01-05 19:00:00,0.402,7.463,0.0,0.0,0.0,10.102
2022-01-05 20:00:00,0.43,7.657,0.0,0.0,0.0,9.567
2022-01-05 21:00:00,0.464,7.912,0.0,0.0,0.0,9.071
2022-01-05 22:00:00,0.481,8.032,0.0,0.0,0.0,8.52
2022-01-05 23:00:00,0.472,7.97,0.0,0.0,0.0,8.017
2022-01-06 00:00:00,0.476,7.995,0.0,0.0,0.0,7.553
2022-01-06 01:00:00,0.476,7.997,0.0,0.0,0.0,7.104
2022-01-06 02:00:00,0.468,7.943,0.0,0.0,0.0,6.693
2022-01-06 03:00:00,0.459,7.876,0.0,0.0,0.0,6.332
2022-01-06 04:00:00,0.457,7.861,0.0,0.0,0.0,6.004
2022-01-06 05:00:00,0.431,7.664,0.0,0.0,0.0,5.764
2022-01-06 06:00:00,0.435,7.703,0.0,0.0,0.0,5.63
2022-01-06 07:00:00,0.378,7.275,0.0,0.0,0.007,5.548
2022-01-06 08:00:00,0.362,7.15,0.042,0.003,0.061,5.985
2022-01-06 09:00:00,0.374,7.243,0.114,0.008,0.131,6.897
2022-01-06 10:00:00,0.336,6.957,0.188,0.016,0.201,8.166
2022-01-06 11:00:00,0.266,6.402,0.239,0.022,0.25,9.348
2022-01-06 12:00:00,0.175,5.54,0.251,0.022,0.263,10.112
2022-01-06 13:00:00,0.094,4.569,0.235,0.02,0.25,10.672
2022-01-06 14:00:00,0.062,4.061,0.187,0.014,0.205,10.963
2022-01-06 15:00:00,0.097,4.607,0.107,0.006,0.128,10.71
2022-01-06 16:00:00,0.214,5.939,0.039,0.002,0.059,9.883
2022-01-06 17:00:00,0.274,6.465,0.0,0.0,0.012,8.627
2022-01-06 18:00:00,0.3,6.674,0.0,0.0,0.0,7.491
2022-01-06 19:00:00,0.332,6.924,0.0,0.0,0.0,6.697
2022-01-06 20:00:00,0.308,6.737,0.0,0.0,0.0,6.034
2022-01-06 21:00:00,0.289,6.585,0.0,0.0,0.0,5.476
2022-01-06 22:00:00,0.284,6.548,0.0,0.0,0.0,4.99
2022-01-06 23:00:00,0.301,6.682,0.0,0.0,0.0,4.617
2022-01-07 00:00:00,0.291,6.603,0.0,0.0,0.0,4.425
2022-01-07 01:00:00,0.305,6.718,0.0,0.0,0.0,4.311
2022-01-07 02:00:00,0.368,7.211,0.0,0.0,0.0,4.248
2022-01-07 03:00:00,0.401,7.45,0.0,0.0,0.0,4.196
2022-01-07 04:00:00,0.37,7.225,0.0,0.0,0.0,4.117
2022-01-07 05:00:00,0.325,6.872,0.0,0.0,0.0,4.04
2022-01-07 06:00:00,0.283,6.539,0.0,0.0,0.0,4.005
2022-01-07 07:00:00,0.241,6.176,0.0,0.0,0.007,4.007
2022-01-07 08:00:00,0.263,6.366,0.04,0.003,0.059,4.487
2022-01-07 09:00:00,0.291,6.599,0.106,0.007,0.123,5.41
2022-01-07 10:00:00,0.259,6.332,0.173,0.012,0.187,6.487
2022-01-07 11:00:00,0.209,5.89,0.214,0.015,0.227,7.41
2022-01-07 12:00:00,0.158,5.367,0.225,0.016,0.24,8.115
2022-01-07 13:00:00,0.122,4.947,0.217,0.015,0.232,8.649
2022-01-07 14:00:00,0.111,4.786,0.176,0.011,0.194,8.892
2022-01-07 15:00:00,0.104,4.703,0.123,0.008,0.142,8.832
2022-01-07 16:00:00,0.112,4.802,0.058,0.004,0.078,8.422
2022-01-07 17:00:00,0.111,4.787,0.002,0.001,0.017,7.541
2022-01-07 18:00:00,0.133,5.074,0.0,0.0,0.0,6.628
2022-01-07 19:00:00,0.135,5.098,0.0,0.0,0.0,6.13
2022-01-07 20:00:00,0.11,4.78,0.0,0.0,0.0,5.743
2022-01-07 21:00:00,0.097,4.607,0.0,0.0,0.0,5.434
2022-01-07 22:00:00,0.093,4.541,0.0,0.0,0.0,5.178
2022-01-07 23:00:00,0.1,4.646,0.0,0.0,0.0,4.987
2022-01-08 00:00:00,0.119,4.9,0.0,0.0,0.0,4.84
2022-01-08 01:00:00,0.146,5.237,0.0,0.0,0.0,4.693
2022-01-08 02:00:00,0.156,5.341,0.0,0.0,0.0,4.563
2022-01-08 03:00:00,0.145,5.223,0.0,0.0,0.0,4.474
2022-01-08 04:00:00,0.139,5.151,0.0,0.0,0.0,4.422
2022-01-08 05:00:00,0.122,4.946,0.0,0.0,0.0,4.405
2022-01-08 06:00:00,0.105,4.727,0.0,0.0,0.0,4.403
2022-01-08 07:00:00,0.094,4.566,0.0,0.0,0.005,4.439
2022-01-08 08:00:00,0.112,4.815,0.034,0.002,0.053,4.91
2022-01-08 09:00:00,0.124,4.975,0.104,0.006,0.121,5.77
2022-01-08 10:00:00,0.087,4.471,0.169,0.011,0.185,6.849
2022-01-08 11:00:00,0.059,4.002,0.206,0.014,0.221,7.839
2022-01-08 12:00:00,0.043,3.676,0.209,0.013,0.226,8.577
2022-01-08 13:00:00,0.034,3.476,0.193,0.011,0.211,9.089
2022-01-08 14:00:00,0.031,3.412,0.151,0.008,0.171,9.35
2022-01-08 15:00:00,0.031,3.401,0.103,0.005,0.124,9.315
2022-01-08 16:00:00,0.033,3.449,0.045,0.002,0.066,8.95
2022-01-08 17:00:00,0.031,3.415,0.0,0.001,0.014,8.047
2022-01-08 18:00:00,0.047,3.761,0.0,0.0,0.0,7.106
2022-01-08 19:00:00,0.071,4.205,0.0,0.0,0.0,6.657
2022-01-08 20:00:00,0.088,4.479,0.0,0.0,0.0,6.223
2022-01-08 21:00:00,0.096,4.6,0.0,0.0,0.0,5.708
2022-01-08 22:00:00,0.099,4.63,0.0,0.0,0.0,5.253
2022-01-08 23:00:00,0.104,4.714,0.0,0.0,0.0,4.95
2022-01-09 00:00:00,0.105,4.716,0.0,0.0,0.0,4.781
2022-01-09 01:00:00,0.103,4.698,0.0,0.0,0.0,4.657
2022-01-09 02:00:00,0.103,4.695,0.0,0.0,0.0,4.546
2022-01-09 03:00:00,0.102,4.683,0.0,0.0,0.0,4.433
2022-01-09 04:00:00,0.101,4.666,0.0,0.0,0.0,4.308
2022-01-09 05:00:00,0.09,4.501,0.0,0.0,0.0,4.098
2022-01-09 06:00:00,0.086,4.445,0.0,0.0,0.0,3.823
2022-01-09 07:00:00,0.086,4.447,0.0,0.001,0.011,3.692
2022-01-09 08:00:00,0.114,4.842,0.083,0.014,0.093,4.854
2022-01-09 09:00:00,0.144,5.204,0.184,0.029,0.181,6.155
2022-01-09 10:00:00,0.121,4.931,0.246,0.035,0.242,7.601
2022-01-09 11:00:00,0.092,4.534,0.285,0.039,0.281,8.846
2022-01-09 12:00:00,0.065,4.113,0.319,0.049,0.311,9.917
2022-01-09 13:00:00,0.045,3.723,0.303,0.045,0.298,10.696
2022-01-09 14:00:00,0.037,3.544,0.241,0.03,0.246,11.025
2022-01-09 15:00:00,0.039,3.599,0.164,0.017,0.176,10.938
2022-01-09 16:00:00,0.055,3.919,0.076,0.007,0.094,10.389
2022-01-09 17:00:00,0.074,4.259,0.005,0.001,0.021,9.131
2022-01-09 18:00:00,0.105,4.726,0.0,0.0,0.0,7.802
2022-01-09 19:00:00,0.124,4.973,0.0,0.0,0.0,7.171
2022-01-09 20:00:00,0.118,4.892,0.0,0.0,0.0,6.483
2022-01-09 21:00:00,0.097,4.607,0.0,0.0,0.0,5.824
2022-01-09 22:00:00,0.072,4.231,0.0,0.0,0.0,5.345
2022-01-09 23:00:00,0.065,4.107,0.0,0.0,0.0,5.074
2022-01-10 00:00:00,0.061,4.028,0.0,0.0,0.0,4.882
2022-01-10 01:00:00,0.056,3.944,0.0,0.0,0.0,4.763
2022-01-10 02:00:00,0.047,3.771,0.0,0.0,0.0,4.713
2022-01-10 03:00:00,0.044,3.707,0.0,0.0,0.0,4.786
2022-01-10 04:00:00,0.035,3.512,0.0,0.0,0.0,4.91
2022-01-10 05:00:00,0.032,3.438,0.0,0.0,0.0,5.024
2022-01-10 06:00:00,0.039,3.59,0.0,0.0,0.0,5.099
2022-01-10 07:00:00,0.042,3.669,0.0,0.0,0.005,5.207
2022-01-10 08:00:00,0.028,3.341,0.027,0.002,0.045,5.789
2022-01-10 09:00:00,0.016,2.962,0.084,0.004,0.104,6.795
2022-01-10 10:00:00,0.01,2.679,0.142,0.008,0.161,7.993
2022-01-10 11:00:00,0.007,2.504,0.178,0.01,0.198,9.116
2022-01-10 12:00:00,0.01,2.68,0.177,0.009,0.198,10.03
2022-01-10 13:00:00,0.022,3.145,0.172,0.009,0.194,10.656
2022-01-10 14:00:00,0.049,3.804,0.153,0.008,0.174,11.139
2022-01-10 15:00:00,0.091,4.519,0.113,0.006,0.134,11.285
2022-01-10 16:00:00,0.116,4.866,0.059,0.004,0.08,10.947
2022-01-10 17:00:00,0.161,5.4,0.004,0.001,0.02,9.607
2022-01-10 18:00:00,0.255,6.305,0.0,0.0,0.0,8.219
2022-01-10 19:00:00,0.324,6.867,0.0,0.0,0.0,7.459
2022-01-10 20:00:00,0.355,7.105,0.0,0.0,0.0,6.741
2022-01-10 21:00:00,0.403,7.472,0.0,0.0,0.0,6.17
2022-01-10 22:00:00,0.459,7.872,0.0,0.0,0.0,5.803
2022-01-10 23:00:00,0.516,8.288,0.0,0.0,0.0,5.532
2022-01-11 00:00:00,0.514,8.275,0.0,0.0,0.0,5.099
2022-01-11 01:00:00,0.505,8.208,0.0,0.0,0.0,4.559
2022-01-11 02:00:00,0.518,8.296,0.0,0.0,0.0,4.08
2022-01-11 03:00:00,0.538,8.444,0.0,0.0,0.0,3.69
2022-01-11 04:00:00,0.55,8.53,0.0,0.0,0.0,3.359
2022-01-11 05:00:00,0.523,8.33,0.0,0.0,0.0,3.134
2022-01-11 06:00:00,0.494,8.134,0.0,0.0,0.0,2.8
2022-01-11 07:00:00,0.448,7.794,0.003,0.003,0.016,2.746
2022-01-11 08:00:00,0.363,7.164,0.173,0.09,0.107,4.744
2022-01-11 09:00:00,0.558,8.598,0.407,0.289,0.163,6.839
2022-01-11 10:00:00,0.561,8.628,0.582,0.485,0.183,9.101
2022-01-11 11:00:00,0.44,7.735,0.674,0.597,0.198,10.719
2022-01-11 12:00:00,0.318,6.82,0.708,0.644,0.204,11.766
2022-01-11 13:00:00,0.242,6.184,0.684,0.616,0.202,12.438
2022-01-11 14:00:00,0.206,5.856,0.593,0.498,0.197,12.638
2022-01-11 15:00:00,0.201,5.799,0.447,0.337,0.175,12.302
2022-01-11 16:00:00,0.206,5.857,0.245,0.15,0.13,11.307
2022-01-11 17:00:00,0.188,5.685,0.04,0.023,0.04,8.699
2022-01-11 18:00:00,0.177,5.561,0.0,0.0,0.0,5.894
2022-01-11 19:00:00,0.15,5.272,0.0,0.0,0.0,5.062
2022-01-11 20:00:00,0.13,5.032,0.0,0.0,0.0,4.357
2022-01-11 21:00:00,0.133,5.075,0.0,0.0,0.0,3.8
2022-01-11 22:00:00,0.139,5.152,0.0,0.0,0.0,3.461
2022-01-11 23:00:00,0.125,4.979,0.0,0.0,0.0,3.182
2022-01-12 00:00:00,0.118,4.885,0.0,0.0,0.0,2.868
2022-01-12 01:00:00,0.104,4.706,0.0,0.0,0.0,2.605
2022-01-12 02:00:00,0.094,4.563,0.0,0.0,0.0,2.492
2022-01-12 03:00:00,0.094,4.565,0.0,0.0,0.0,2.676
2022-01-12 04:00:00,0.093,4.541,0.0,0.0,0.0,2.611
2022-01-12 05:00:00,0.089,4.487,0.0,0.0,0.0,2.579
2022-01-12 06:00:00,0.076,4.299,0.0,0.0,0.0,2.747
2022-01-12 07:00:00,0.06,4.012,0.0,0.002,0.012,3.24
2022-01-12 08:00:00,0.026,3.269,0.068,0.009,0.082,4.772
2022-01-12 09:00:00,0.012,2.782,0.153,0.018,0.161,6.858
2022-01-12 10:00:00,0.001,1.871,0.261,0.043,0.252,9.091
2022-01-12 11:00:00,0.0,0.71,0.348,0.075,0.319,11.024
2022-01-12 12:00:00,0.0,0.979,0.389,0.096,0.347,12.301
2022-01-12 13:00:00,0.001,1.727,0.358,0.079,0.33,13.039
2022-01-12 14:00:00,0.004,2.339,0.27,0.043,0.268,13.121
2022-01-12 15:00:00,0.009,2.66,0.161,0.017,0.175,12.734
2022-01-12 16:00:00,0.012,2.811,0.069,0.006,0.089,12.027
2022-01-12 17:00:00,0.017,3.003,0.004,0.001,0.02,10.578
2022-01-12 18:00:00,0.039,3.595,0.0,0.0,0.0,9.308
2022-01-12 19:00:00,0.064,4.087,0.0,0.0,0.0,8.782
2022-01-12 20:00:00,0.08,4.353,0.0,0.0,0.0,8.311
2022-01-12 21:00:00,0.093,4.554,0.0,0.0,0.0,7.826
2022-01-12 22:00:00,0.103,4.693,0.0,0.0,0.0,7.328
2022-01-12 23:00:00,0.106,4.736,0.0,0.0,0.0,6.803
2022-01-13 00:00:00,0.117,4.869,0.0,0.0,0.0,6.385
2022-01-13 01:00:00,0.125,4.979,0.0,0.0,0.0,6.036
2022-01-13 02:00:00,0.123,4.954,0.0,0.0,0.0,5.699
2022-01-13 03:00:00,0.126,4.989,0.0,0.0,0.0,5.471
2022-01-13 04:00:00,0.151,5.281,0.0,0.0,0.0,5.351
2022-01-13 05:00:00,0.18,5.603,0.0,0.0,0.0,5.311
2022-01-13 06:00:00,0.218,5.965,0.0,0.0,0.0,5.28
2022-01-13 07:00:00,0.273,6.454,0.0,0.001,0.011,5.44
2022-01-13 08:00:00,0.337,6.959,0.07,0.01,0.084,6.715
2022-01-13 09:00:00,0.508,8.233,0.182,0.03,0.18,8.028
2022-01-13 10:00:00,0.472,7.971,0.262,0.045,0.252,9.2
2022-01-13 11:00:00,0.4,7.438,0.293,0.045,0.286,9.945
2022-01-13 12:00:00,0.367,7.193,0.291,0.039,0.29,10.26
2022-01-13 13:00:00,0.358,7.127,0.276,0.035,0.278,10.385
2022-01-13 14:00:00,0.341,6.999,0.261,0.038,0.258,10.419
2022-01-13 15:00:00,0.321,6.845,0.29,0.089,0.239,10.503
2022-01-13 16:00:00,0.353,7.093,0.179,0.058,0.151,9.819
2022-01-13 17:00:00,0.3,6.674,0.024,0.007,0.037,8.188
2022-01-13 18:00:00,0.242,6.184,0.0,0.0,0.0,6.104
2022-01-13 19:00:00,0.218,5.967,0.0,0.0,0.0,5.632
2022-01-13 20:00:00,0.179,5.583,0.0,0.0,0.0,5.072
2022-01-13 21:00:00,0.158,5.363,0.0,0.0,0.0,4.544
2022-01-13 22:00:00,0.155,5.328,0.0,0.0,0.0,4.515
2022-01-13 23:00:00,0.121,4.928,0.0,0.0,0.0,4.606
2022-01-14 00:00:00,0.082,4.375,0.0,0.0,0.0,4.555
2022-01-14 01:00:00,0.056,3.942,0.0,0.0,0.0,4.391
2022-01-14 02:00:00,0.036,3.52,0.0,0.0,0.0,4.184
2022-01-14 03:00:00,0.017,2.996,0.0,0.0,0.0,4.19
2022-01-14 04:00:00,0.005,2.398,0.0,0.0,0.0,4.301
2022-01-14 05:00:00,0.003,2.189,0.0,0.0,0.0,4.402
2022-01-14 06:00:00,0.003,2.153,0.0,0.0,0.0,4.505
2022-01-14 07:00:00,0.003,2.205,0.0,0.001,0.009,4.745
2022-01-14 08:00:00,0.002,2.044,0.057,0.005,0.074,6.026
2022-01-14 09:00:00,0.004,2.333,0.145,0.014,0.158,7.97
2022-01-14 10:00:00,0.015,2.926,0.214,0.021,0.224,9.804
2022-01-14 11:00:00,0.041,3.625,0.243,0.022,0.256,11.039
2022-01-14 12:00:00,0.06,4.022,0.228,0.017,0.247,11.716
2022-01-14 13:00:00,0.063,4.078,0.209,0.014,0.229,12.093
2022-01-14 14:00:00,0.051,3.848,0.159,0.009,0.181,12.222
2022-01-14 15:00:00,0.026,3.283,0.101,0.005,0.124,12.112
2022-01-14 16:00:00,0.005,2.343,0.042,0.002,0.063,11.664
2022-01-14 17:00:00,0.0,1.629,0.0,0.0,0.013,10.581
2022-01-14 18:00:00,0.0,1.419,0.0,0.0,0.0,9.678
2022-01-14 19:00:00,0.0,1.208,0.0,0.0,0.0,9.168
2022-01-14 20:00:00,0.0,1.659,0.0,0.0,0.0,8.648
2022-01-14 21:00:00,0.002,2.123,0.0,0.0,0.0,8.244
2022-01-14 22:00:00,0.004,2.318,0.0,0.0,0.0,8.144
2022-01-14 23:00:00,0.003,2.168,0.0,0.0,0.0,8.256
2022-01-15 00:00:00,0.001,1.985,0.0,0.0,0.0,8.299
2022-01-15 01:00:00,0.002,2.091,0.0,0.0,0.0,8.285
2022-01-15 02:00:00,0.005,2.388,0.0,0.0,0.0,8.23
2022-01-15 03:00:00,0.011,2.75,0.0,0.0,0.0,8.142
2022-01-15 04:00:00,0.018,3.015,0.0,0.0,0.0,8.08
2022-01-15 05:00:00,0.025,3.244,0.0,0.0,0.0,8.014
2022-01-15 06:00:00,0.031,3.402,0.0,0.0,0.0,7.924
2022-01-15 07:00:00,0.03,3.374,0.0,0.0,0.006,7.881
2022-01-15 08:00:00,0.018,3.018,0.028,0.002,0.047,8.308
2022-01-15 09:00:00,0.01,2.704,0.098,0.006,0.118,9.194
2022-01-15 10:00:00,0.009,2.645,0.167,0.011,0.186,10.516
2022-01-15 11:00:00,0.003,2.236,0.189,0.011,0.21,11.509
2022-01-15 12:00:00,0.0,1.6,0.204,0.012,0.226,12.459
2022-01-15 13:00:00,0.0,0.945,0.217,0.015,0.237,13.213
2022-01-15 14:00:00,0.0,0.728,0.182,0.012,0.204,13.64
2022-01-15 15:00:00,0.0,0.965,0.128,0.008,0.15,13.746
2022-01-15 16:00:00,0.002,2.084,0.068,0.005,0.089,13.425
2022-01-15 17:00:00,0.026,3.285,0.007,0.001,0.023,12.063
2022-01-15 18:00:00,0.068,4.159,0.0,0.0,0.0,10.501
2022-01-15 19:00:00,0.088,4.475,0.0,0.0,0.0,9.819
2022-01-15 20:00:00,0.093,4.539,0.0,0.0,0.0,9.126
2022-01-15 21:00:00,0.093,4.547,0.0,0.0,0.0,8.474
2022-01-15 22:00:00,0.095,4.577,0.0,0.0,0.0,7.933
2022-01-15 23:00:00,0.096,4.592,0.0,0.0,0.0,7.584
2022-01-16 00:00:00,0.095,4.587,0.0,0.0,0.0,7.369
2022-01-16 01:00:00,0.094,4.572,0.0,0.0,0.0,7.129
2022-01-16 02:00:00,0.094,4.565,0.0,0.0,0.0,6.882
2022-01-16 03:00:00,0.084,4.414,0.0,0.0,0.0,6.664
2022-01-16 04:00:00,0.089,4.492,0.0,0.0,0.0,6.478
2022-01-16 05:00:00,0.104,4.705,0.0,0.0,0.0,6.346
2022-01-16 06:00:00,0.129,5.026,0.0,0.0,0.0,6.247
2022-01-16 07:00:00,0.152,5.286,0.0,0.0,0.006,6.176
2022-01-16 08:00:00,0.217,5.957,0.029,0.002,0.049,6.467
2022-01-16 09:00:00,0.32,6.836,0.09,0.004,0.111,7.043
2022-01-16 10:00:00,0.323,6.857,0.145,0.007,0.164,7.823
2022-01-16 11:00:00,0.274,6.464,0.169,0.008,0.19,8.558
2022-01-16 12:00:00,0.214,5.94,0.16,0.006,0.181,8.996
2022-01-16 13:00:00,0.183,5.628,0.146,0.005,0.169,9.282
2022-01-16 14:00:00,0.172,5.521,0.126,0.005,0.148,9.369
2022-01-16 15:00:00,0.17,5.497,0.083,0.003,0.105,9.14
2022-01-16 16:00:00,0.17,5.496,0.039,0.002,0.06,8.659
2022-01-16 17:00:00,0.117,4.87,0.0,0.0,0.015,7.938
2022-01-16 18:00:00,0.119,4.908,0.0,0.0,0.0,7.319
2022-01-16 19:00:00,0.145,5.219,0.0,0.0,0.0,6.935
2022-01-16 20:00:00,0.17,5.497,0.0,0.0,0.0,6.51
2022-01-16 21:00:00,0.175,5.537,0.0,0.0,0.0,6.06
2022-01-16 22:00:00,0.166,5.445,0.0,0.0,0.0,5.646
2022-01-16 23:00:00,0.153,5.299,0.0,0.0,0.0,5.301
2022-01-17 00:00:00,0.144,5.205,0.0,0.0,0.0,5.023
