datetime_CST,Wind_CF,wind_speed,PV_CF,DNI,DHI,Temperature
2022-01-01 08:00:00,0.311,6.771,0.051,0.007,0.068,10.218
2022-01-01 09:00:00,0.358,7.13,0.164,0.026,0.168,11.501
2022-01-01 10:00:00,0.356,7.115,0.29,0.068,0.265,13.225
2022-01-01 11:00:00,0.318,6.822,0.376,0.107,0.326,14.793
2022-01-01 12:00:00,0.285,6.56,0.433,0.148,0.357,16.103
2022-01-01 13:00:00,0.256,6.314,0.44,0.163,0.352,17.091
2022-01-01 14:00:00,0.241,6.179,0.399,0.149,0.317,17.659
2022-01-01 15:00:00,0.245,6.216,0.311,0.11,0.254,17.744
2022-01-01 16:00:00,0.261,6.35,0.175,0.05,0.161,17.247
2022-01-01 17:00:00,0.236,6.136,0.04,0.011,0.053,15.821
2022-01-01 18:00:00,0.253,6.291,0.0,0.0,0.0,13.329
2022-01-01 19:00:00,0.278,6.488,0.0,0.0,0.0,12.412
2022-01-01 20:00:00,0.274,6.468,0.0,0.0,0.0,11.554
2022-01-01 21:00:00,0.25,6.257,0.0,0.0,0.0,10.862
2022-01-01 22:00:00,0.233,6.1,0.0,0.0,0.0,10.32
2022-01-01 23:00:00,0.231,6.084,0.0,0.0,0.0,10.09
2022-01-02 00:00:00,0.245,6.216,0.0,0.0,0.0,9.979
2022-01-02 01:00:00,0.294,6.634,0.0,0.0,0.0,9.716
2022-01-02 02:00:00,0.332,6.926,0.0,0.0,0.0,9.6
2022-01-02 03:00:00,0.323,6.863,0.0,0.0,0.0,9.69
2022-01-02 04:00:00,0.296,6.65,0.0,0.0,0.0,9.474
2022-01-02 05:00:00,0.29,6.593,0.0,0.0,0.0,9.281
2022-01-02 06:00:00,0.302,6.697,0.0,0.0,0.0,9.235
2022-01-02 07:00:00,0.3,6.677,0.0,0.001,0.009,9.234
2022-01-02 08:00:00,0.241,6.183,0.091,0.027,0.09,10.223
2022-01-02 09:00:00,0.227,6.054,0.312,0.171,0.186,12.834
2022-01-02 10:00:00,0.191,5.706,0.545,0.45,0.195,16.039
2022-01-02 11:00:00,0.114,4.843,0.647,0.586,0.208,18.451
2022-01-02 12:00:00,0.053,3.888,0.688,0.648,0.213,20.228
2022-01-02 13:00:00,0.015,2.919,0.674,0.636,0.21,21.493
2022-01-02 14:00:00,0.002,2.071,0.61,0.562,0.196,22.244
2022-01-02 15:00:00,0.0,1.555,0.485,0.413,0.175,22.447
2022-01-02 16:00:00,0.0,1.6,0.3,0.222,0.137,21.964
2022-01-02 17:00:00,0.003,2.216,0.082,0.051,0.061,19.805
2022-01-02 18:00:00,0.022,3.153,0.0,0.0,0.0,16.901
2022-01-02 19:00:00,0.062,4.055,0.0,0.0,0.0,15.452
2022-01-02 20:00:00,0.117,4.869,0.0,0.0,0.0,14.355
2022-01-02 21:00:00,0.16,5.389,0.0,0.0,0.0,13.438
2022-01-02 22:00:00,0.178,5.572,0.0,0.0,0.0,12.595
2022-01-02 23:00:00,0.17,5.502,0.0,0.0,0.0,11.853
2022-01-03 00:00:00,0.147,5.239,0.0,0.0,0.0,11.234
2022-01-03 01:00:00,0.118,4.88,0.0,0.0,0.0,10.712
2022-01-03 02:00:00,0.088,4.474,0.0,0.0,0.0,10.311
2022-01-03 03:00:00,0.068,4.159,0.0,0.0,0.0,10.016
2022-01-03 04:00:00,0.055,3.937,0.0,0.0,0.0,9.789
2022-01-03 05:00:00,0.055,3.933,0.0,0.0,0.0,9.579
2022-01-03 06:00:00,0.064,4.088,0.0,0.0,0.0,9.371
2022-01-03 07:00:00,0.071,4.215,0.002,0.006,0.012,9.467
2022-01-03 08:00:00,0.032,3.423,0.162,0.087,0.105,12.192
2022-01-03 09:00:00,0.004,2.259,0.358,0.234,0.179,15.212
2022-01-03 10:00:00,0.007,2.513,0.497,0.367,0.226,19.333
2022-01-03 11:00:00,0.014,2.865,0.549,0.395,0.275,21.291
2022-01-03 12:00:00,0.025,3.245,0.598,0.46,0.281,22.672
2022-01-03 13:00:00,0.045,3.723,0.601,0.482,0.268,23.619
2022-01-03 14:00:00,0.069,4.181,0.49,0.324,0.274,23.911
2022-01-03 15:00:00,0.093,4.544,0.33,0.157,0.24,23.634
2022-01-03 16:00:00,0.123,4.962,0.179,0.065,0.157,22.907
2022-01-03 17:00:00,0.163,5.421,0.04,0.014,0.052,20.941
2022-01-03 18:00:00,0.228,6.064,0.0,0.0,0.0,18.173
2022-01-03 19:00:00,0.245,6.216,0.0,0.0,0.0,17.23
2022-01-03 20:00:00,0.225,6.031,0.0,0.0,0.0,16.236
2022-01-03 21:00:00,0.206,5.863,0.0,0.0,0.0,15.381
2022-01-03 22:00:00,0.188,5.686,0.0,0.0,0.0,14.623
2022-01-03 23:00:00,0.169,5.485,0.0,0.0,0.0,13.912
2022-01-04 00:00:00,0.124,4.971,0.0,0.0,0.0,13.289
2022-01-04 01:00:00,0.075,4.269,0.0,0.0,0.0,12.777
2022-01-04 02:00:00,0.037,3.553,0.0,0.0,0.0,12.499
2022-01-04 03:00:00,0.013,2.854,0.0,0.0,0.0,12.475
2022-01-04 04:00:00,0.007,2.55,0.0,0.0,0.0,12.416
2022-01-04 05:00:00,0.015,2.935,0.0,0.0,0.0,12.054
2022-01-04 06:00:00,0.026,3.285,0.0,0.0,0.0,11.76
2022-01-04 07:00:00,0.016,2.946,0.003,0.006,0.013,12.092
2022-01-04 08:00:00,0.004,2.285,0.165,0.096,0.103,14.891
2022-01-04 09:00:00,0.036,3.529,0.34,0.219,0.179,18.096
2022-01-04 10:00:00,0.049,3.809,0.529,0.441,0.199,20.766
2022-01-04 11:00:00,0.048,3.781,0.591,0.492,0.24,22.485
2022-01-04 12:00:00,0.055,3.934,0.646,0.579,0.238,23.804
2022-01-04 13:00:00,0.08,4.359,0.636,0.574,0.233,24.716
2022-01-04 14:00:00,0.118,4.891,0.574,0.503,0.217,25.181
2022-01-04 15:00:00,0.16,5.393,0.461,0.377,0.187,25.083
2022-01-04 16:00:00,0.214,5.934,0.287,0.205,0.142,24.365
2022-01-04 17:00:00,0.297,6.654,0.05,0.021,0.057,22.316
2022-01-04 18:00:00,0.458,7.866,0.0,0.0,0.0,19.468
2022-01-04 19:00:00,0.527,8.369,0.0,0.0,0.0,18.609
2022-01-04 20:00:00,0.478,8.008,0.0,0.0,0.0,17.523
2022-01-04 21:00:00,0.374,7.252,0.0,0.0,0.0,16.316
2022-01-04 22:00:00,0.27,6.43,0.0,0.0,0.0,15.222
2022-01-04 23:00:00,0.221,6.001,0.0,0.0,0.0,14.476
2022-01-05 00:00:00,0.186,5.658,0.0,0.0,0.0,13.987
2022-01-05 01:00:00,0.138,5.142,0.0,0.0,0.0,13.626
2022-01-05 02:00:00,0.102,4.676,0.0,0.0,0.0,13.347
2022-01-05 03:00:00,0.082,4.385,0.0,0.0,0.0,13.1
2022-01-05 04:00:00,0.075,4.274,0.0,0.0,0.0,12.859
2022-01-05 05:00:00,0.069,4.182,0.0,0.0,0.0,12.741
2022-01-05 06:00:00,0.052,3.865,0.0,0.0,0.0,12.9
2022-01-05 07:00:00,0.026,3.261,0.001,0.005,0.012,13.373
2022-01-05 08:00:00,0.009,2.66,0.136,0.059,0.109,16.065
2022-01-05 09:00:00,0.034,3.463,0.285,0.134,0.203,19.103
2022-01-05 10:00:00,0.028,3.333,0.448,0.278,0.26,21.421
2022-01-05 11:00:00,0.014,2.874,0.47,0.249,0.321,22.763
2022-01-05 12:00:00,0.009,2.663,0.511,0.288,0.339,23.864
2022-01-05 13:00:00,0.009,2.664,0.515,0.307,0.329,24.72
2022-01-05 14:00:00,0.008,2.57,0.455,0.255,0.301,25.147
2022-01-05 15:00:00,0.004,2.281,0.287,0.1,0.248,24.851
2022-01-05 16:00:00,0.001,1.871,0.124,0.024,0.137,24.058
2022-01-05 17:00:00,0.003,2.143,0.024,0.005,0.042,22.427
2022-01-05 18:00:00,0.023,3.193,0.0,0.0,0.0,20.317
2022-01-05 19:00:00,0.067,4.131,0.0,0.0,0.0,19.224
2022-01-05 20:00:00,0.101,4.671,0.0,0.0,0.0,18.298
2022-01-05 21:00:00,0.107,4.744,0.0,0.0,0.0,17.484
2022-01-05 22:00:00,0.079,4.345,0.0,0.0,0.0,16.701
2022-01-05 23:00:00,0.045,3.722,0.0,0.0,0.0,16.194
2022-01-06 00:00:00,0.031,3.398,0.0,0.0,0.0,15.983
2022-01-06 01:00:00,0.048,3.784,0.0,0.0,0.0,15.606
2022-01-06 02:00:00,0.062,4.055,0.0,0.0,0.0,15.221
2022-01-06 03:00:00,0.1,4.639,0.0,0.0,0.0,14.828
2022-01-06 04:00:00,0.177,5.56,0.0,0.0,0.0,14.36
2022-01-06 05:00:00,0.236,6.139,0.0,0.0,0.0,14.015
2022-01-06 06:00:00,0.245,6.216,0.0,0.0,0.0,13.722
2022-01-06 07:00:00,0.24,6.166,0.0,0.001,0.007,13.604
2022-01-06 08:00:00,0.197,5.771,0.044,0.005,0.064,14.313
2022-01-06 09:00:00,0.19,5.695,0.123,0.012,0.142,15.648
2022-01-06 10:00:00,0.168,5.479,0.201,0.022,0.218,17.171
2022-01-06 11:00:00,0.112,4.805,0.28,0.04,0.29,18.585
2022-01-06 12:00:00,0.046,3.757,0.32,0.053,0.326,19.802
2022-01-06 13:00:00,0.012,2.78,0.319,0.054,0.324,20.728
2022-01-06 14:00:00,0.003,2.202,0.317,0.069,0.309,21.406
2022-01-06 15:00:00,0.006,2.491,0.24,0.048,0.241,21.495
2022-01-06 16:00:00,0.039,3.59,0.133,0.022,0.147,20.9
2022-01-06 17:00:00,0.156,5.341,0.023,0.004,0.041,19.25
2022-01-06 18:00:00,0.322,6.847,0.0,0.0,0.0,17.191
2022-01-06 19:00:00,0.438,7.725,0.0,0.0,0.0,15.756
2022-01-06 20:00:00,0.496,8.144,0.0,0.0,0.0,14.396
2022-01-06 21:00:00,0.537,8.439,0.0,0.0,0.0,13.143
2022-01-06 22:00:00,0.531,8.396,0.0,0.0,0.0,12.124
2022-01-06 23:00:00,0.518,8.298,0.0,0.0,0.0,11.488
2022-01-07 00:00:00,0.497,8.146,0.0,0.0,0.0,11.115
2022-01-07 01:00:00,0.439,7.729,0.0,0.0,0.0,10.783
2022-01-07 02:00:00,0.403,7.467,0.0,0.0,0.0,10.473
2022-01-07 03:00:00,0.408,7.504,0.0,0.0,0.0,10.193
2022-01-07 04:00:00,0.408,7.503,0.0,0.0,0.0,9.932
2022-01-07 05:00:00,0.355,7.099,0.0,0.0,0.0,9.798
2022-01-07 06:00:00,0.306,6.726,0.0,0.0,0.0,9.782
2022-01-07 07:00:00,0.305,6.722,0.0,0.0,0.007,9.82
2022-01-07 08:00:00,0.337,6.973,0.062,0.01,0.077,10.552
2022-01-07 09:00:00,0.352,7.09,0.204,0.049,0.188,12.079
2022-01-07 10:00:00,0.279,6.51,0.368,0.143,0.279,14.122
2022-01-07 11:00:00,0.179,5.588,0.492,0.255,0.322,16.109
2022-01-07 12:00:00,0.099,4.625,0.536,0.301,0.338,17.682
2022-01-07 13:00:00,0.043,3.692,0.521,0.288,0.335,18.897
2022-01-07 14:00:00,0.017,2.966,0.48,0.275,0.299,19.802
2022-01-07 15:00:00,0.009,2.673,0.367,0.186,0.248,20.099
2022-01-07 16:00:00,0.017,2.988,0.205,0.08,0.167,19.681
2022-01-07 17:00:00,0.061,4.032,0.052,0.018,0.06,18.105
2022-01-07 18:00:00,0.234,6.115,0.0,0.0,0.0,15.218
2022-01-07 19:00:00,0.396,7.412,0.0,0.0,0.0,14.341
2022-01-07 20:00:00,0.435,7.699,0.0,0.0,0.0,13.465
2022-01-07 21:00:00,0.395,7.403,0.0,0.0,0.0,12.44
2022-01-07 22:00:00,0.343,7.016,0.0,0.0,0.0,11.53
2022-01-07 23:00:00,0.307,6.731,0.0,0.0,0.0,10.852
2022-01-08 00:00:00,0.302,6.696,0.0,0.0,0.0,10.422
2022-01-08 01:00:00,0.259,6.341,0.0,0.0,0.0,10.171
2022-01-08 02:00:00,0.224,6.023,0.0,0.0,0.0,9.975
2022-01-08 03:00:00,0.183,5.635,0.0,0.0,0.0,9.818
2022-01-08 04:00:00,0.163,5.42,0.0,0.0,0.0,9.66
2022-01-08 05:00:00,0.147,5.241,0.0,0.0,0.0,9.586
2022-01-08 06:00:00,0.147,5.241,0.0,0.0,0.0,9.569
2022-01-08 07:00:00,0.161,5.405,0.0,0.001,0.007,9.606
2022-01-08 08:00:00,0.181,5.607,0.05,0.005,0.069,10.301
2022-01-08 09:00:00,0.181,5.613,0.128,0.011,0.145,11.547
2022-01-08 10:00:00,0.135,5.107,0.208,0.02,0.222,12.989
2022-01-08 11:00:00,0.085,4.44,0.256,0.025,0.271,14.192
2022-01-08 12:00:00,0.061,4.044,0.258,0.023,0.277,14.927
2022-01-08 13:00:00,0.059,4.002,0.229,0.017,0.251,15.302
2022-01-08 14:00:00,0.084,4.405,0.186,0.012,0.209,15.292
2022-01-08 15:00:00,0.127,5.006,0.115,0.006,0.139,14.858
2022-01-08 16:00:00,0.184,5.645,0.056,0.003,0.079,14.193
2022-01-08 17:00:00,0.211,5.903,0.007,0.001,0.024,13.266
2022-01-08 18:00:00,0.213,5.922,0.0,0.0,0.0,12.222
2022-01-08 19:00:00,0.233,6.108,0.0,0.0,0.0,11.556
2022-01-08 20:00:00,0.256,6.312,0.0,0.0,0.0,11.013
2022-01-08 21:00:00,0.241,6.18,0.0,0.0,0.0,10.562
2022-01-08 22:00:00,0.22,5.978,0.0,0.0,0.0,10.184
2022-01-08 23:00:00,0.209,5.89,0.0,0.0,0.0,9.94
2022-01-09 00:00:00,0.212,5.915,0.0,0.0,0.0,9.792
2022-01-09 01:00:00,0.218,5.96,0.0,0.0,0.0,9.638
2022-01-09 02:00:00,0.231,6.092,0.0,0.0,0.0,9.458
2022-01-09 03:00:00,0.251,6.268,0.0,0.0,0.0,9.274
2022-01-09 04:00:00,0.274,6.466,0.0,0.0,0.0,9.095
2022-01-09 05:00:00,0.282,6.531,0.0,0.0,0.0,8.941
2022-01-09 06:00:00,0.332,6.923,0.0,0.0,0.0,8.831
2022-01-09 07:00:00,0.358,7.128,0.0,0.0,0.006,8.742
2022-01-09 08:00:00,0.346,7.042,0.043,0.004,0.062,9.261
2022-01-09 09:00:00,0.332,6.921,0.134,0.013,0.15,10.424
2022-01-09 10:00:00,0.274,6.458,0.231,0.028,0.238,12.01
2022-01-09 11:00:00,0.218,5.963,0.303,0.044,0.303,13.511
2022-01-09 12:00:00,0.161,5.403,0.314,0.043,0.319,14.613
2022-01-09 13:00:00,0.104,4.705,0.29,0.035,0.301,15.36
2022-01-09 14:00:00,0.072,4.22,0.226,0.022,0.244,15.665
2022-01-09 15:00:00,0.065,4.11,0.16,0.013,0.18,15.6
2022-01-09 16:00:00,0.076,4.296,0.086,0.007,0.107,15.232
2022-01-09 17:00:00,0.088,4.475,0.016,0.002,0.034,14.251
2022-01-09 18:00:00,0.139,5.147,0.0,0.0,0.0,12.759
2022-01-09 19:00:00,0.181,5.611,0.0,0.0,0.0,12.249
2022-01-09 20:00:00,0.171,5.507,0.0,0.0,0.0,11.72
2022-01-09 21:00:00,0.131,5.044,0.0,0.0,0.0,11.243
2022-01-09 22:00:00,0.103,4.695,0.0,0.0,0.0,10.788
2022-01-09 23:00:00,0.09,4.507,0.0,0.0,0.0,10.36
2022-01-10 00:00:00,0.079,4.336,0.0,0.0,0.0,10.119
2022-01-10 01:00:00,0.061,4.035,0.0,0.0,0.0,9.951
2022-01-10 02:00:00,0.047,3.776,0.0,0.0,0.0,9.861
2022-01-10 03:00:00,0.046,3.739,0.0,0.0,0.0,9.754
2022-01-10 04:00:00,0.046,3.741,0.0,0.0,0.0,9.571
2022-01-10 05:00:00,0.045,3.709,0.0,0.0,0.0,9.364
2022-01-10 06:00:00,0.043,3.683,0.0,0.0,0.0,9.115
2022-01-10 07:00:00,0.037,3.556,0.0,0.001,0.01,9.204
2022-01-10 08:00:00,0.013,2.824,0.075,0.012,0.088,10.563
2022-01-10 09:00:00,0.003,2.195,0.195,0.036,0.192,12.523
2022-01-10 10:00:00,0.001,1.922,0.291,0.06,0.274,14.27
2022-01-10 11:00:00,0.001,1.714,0.344,0.072,0.327,15.7
2022-01-10 12:00:00,0.001,1.962,0.34,0.06,0.336,16.746
2022-01-10 13:00:00,0.019,3.076,0.295,0.04,0.304,17.276
2022-01-10 14:00:00,0.088,4.478,0.241,0.028,0.256,17.303
2022-01-10 15:00:00,0.22,5.991,0.154,0.013,0.175,16.771
2022-01-10 16:00:00,0.391,7.377,0.081,0.006,0.103,15.855
2022-01-10 17:00:00,0.463,7.898,0.014,0.002,0.032,14.524
2022-01-10 18:00:00,0.513,8.267,0.0,0.0,0.0,13.136
2022-01-10 19:00:00,0.547,8.52,0.0,0.0,0.0,12.311
2022-01-10 20:00:00,0.56,8.619,0.0,0.0,0.0,11.502
2022-01-10 21:00:00,0.515,8.277,0.0,0.0,0.0,10.661
2022-01-10 22:00:00,0.476,7.989,0.0,0.0,0.0,9.858
2022-01-10 23:00:00,0.498,8.162,0.0,0.0,0.0,9.264
2022-01-11 00:00:00,0.548,8.525,0.0,0.0,0.0,8.751
2022-01-11 01:00:00,0.571,8.696,0.0,0.0,0.0,8.214
2022-01-11 02:00:00,0.574,8.71,0.0,0.0,0.0,7.73
2022-01-11 03:00:00,0.552,8.547,0.0,0.0,0.0,7.245
2022-01-11 04:00:00,0.515,8.275,0.0,0.0,0.0,6.758
2022-01-11 05:00:00,0.457,7.853,0.0,0.0,0.0,6.438
2022-01-11 06:00:00,0.428,7.645,0.0,0.0,0.0,6.256
2022-01-11 07:00:00,0.426,7.635,0.003,0.005,0.015,6.336
2022-01-11 08:00:00,0.435,7.699,0.184,0.109,0.104,8.398
2022-01-11 09:00:00,0.678,9.553,0.402,0.293,0.163,11.267
2022-01-11 10:00:00,0.615,9.04,0.564,0.469,0.192,13.898
2022-01-11 11:00:00,0.49,8.094,0.664,0.599,0.206,16.029
2022-01-11 12:00:00,0.354,7.095,0.703,0.657,0.213,17.589
2022-01-11 13:00:00,0.227,6.052,0.687,0.641,0.211,18.693
2022-01-11 14:00:00,0.145,5.224,0.629,0.578,0.193,19.336
2022-01-11 15:00:00,0.103,4.696,0.502,0.427,0.173,19.371
2022-01-11 16:00:00,0.085,4.438,0.315,0.233,0.137,18.766
2022-01-11 17:00:00,0.1,4.649,0.09,0.055,0.065,16.525
2022-01-11 18:00:00,0.183,5.63,0.0,0.0,0.001,12.885
2022-01-11 19:00:00,0.3,6.675,0.0,0.0,0.0,11.93
2022-01-11 20:00:00,0.388,7.357,0.0,0.0,0.0,11.408
2022-01-11 21:00:00,0.412,7.528,0.0,0.0,0.0,10.949
2022-01-11 22:00:00,0.376,7.265,0.0,0.0,0.0,10.43
2022-01-11 23:00:00,0.315,6.802,0.0,0.0,0.0,9.782
2022-01-12 00:00:00,0.279,6.51,0.0,0.0,0.0,9.084
2022-01-12 01:00:00,0.27,6.429,0.0,0.0,0.0,8.283
2022-01-12 02:00:00,0.278,6.498,0.0,0.0,0.0,7.773
2022-01-12 03:00:00,0.276,6.476,0.0,0.0,0.0,7.399
2022-01-12 04:00:00,0.257,6.318,0.0,0.0,0.0,6.942
2022-01-12 05:00:00,0.249,6.24,0.0,0.0,0.0,6.692
2022-01-12 06:00:00,0.214,5.935,0.0,0.0,0.0,6.968
2022-01-12 07:00:00,0.172,5.517,0.0,0.003,0.011,7.155
2022-01-12 08:00:00,0.08,4.361,0.082,0.016,0.091,8.62
2022-01-12 09:00:00,0.087,4.47,0.217,0.053,0.198,11.054
2022-01-12 10:00:00,0.076,4.285,0.394,0.165,0.288,14.398
2022-01-12 11:00:00,0.012,2.809,0.445,0.179,0.341,16.725
2022-01-12 12:00:00,0.0,1.383,0.467,0.186,0.365,17.952
2022-01-12 13:00:00,0.0,1.108,0.483,0.217,0.357,18.891
2022-01-12 14:00:00,0.0,1.356,0.404,0.153,0.324,19.354
2022-01-12 15:00:00,0.0,1.625,0.267,0.068,0.248,19.25
2022-01-12 16:00:00,0.001,1.85,0.136,0.024,0.146,18.708
2022-01-12 17:00:00,0.017,2.983,0.032,0.006,0.049,17.18
2022-01-12 18:00:00,0.14,5.167,0.0,0.0,0.001,14.618
2022-01-12 19:00:00,0.291,6.598,0.0,0.0,0.0,13.82
2022-01-12 20:00:00,0.362,7.152,0.0,0.0,0.0,13.176
2022-01-12 21:00:00,0.347,7.051,0.0,0.0,0.0,12.548
2022-01-12 22:00:00,0.323,6.853,0.0,0.0,0.0,11.821
2022-01-12 23:00:00,0.339,6.985,0.0,0.0,0.0,11.22
2022-01-13 00:00:00,0.389,7.362,0.0,0.0,0.0,10.961
2022-01-13 01:00:00,0.358,7.129,0.0,0.0,0.0,10.811
2022-01-13 02:00:00,0.317,6.816,0.0,0.0,0.0,10.675
2022-01-13 03:00:00,0.305,6.71,0.0,0.0,0.0,10.569
2022-01-13 04:00:00,0.32,6.84,0.0,0.0,0.0,10.468
2022-01-13 05:00:00,0.328,6.896,0.0,0.0,0.0,10.415
2022-01-13 06:00:00,0.328,6.892,0.0,0.0,0.0,10.364
2022-01-13 07:00:00,0.291,6.603,0.0,0.001,0.007,10.306
2022-01-13 08:00:00,0.251,6.272,0.054,0.007,0.071,11.047
2022-01-13 09:00:00,0.334,6.942,0.156,0.023,0.164,12.561
2022-01-13 10:00:00,0.406,7.487,0.284,0.064,0.263,14.464
2022-01-13 11:00:00,0.361,7.146,0.425,0.16,0.336,16.239
2022-01-13 12:00:00,0.275,6.47,0.562,0.338,0.336,17.896
2022-01-13 13:00:00,0.192,5.722,0.597,0.421,0.306,19.214
2022-01-13 14:00:00,0.157,5.355,0.523,0.341,0.288,19.919
2022-01-13 15:00:00,0.142,5.19,0.397,0.224,0.247,19.99
2022-01-13 16:00:00,0.141,5.169,0.223,0.093,0.173,19.412
2022-01-13 17:00:00,0.159,5.376,0.045,0.012,0.058,17.56
2022-01-13 18:00:00,0.205,5.854,0.0,0.0,0.001,14.817
2022-01-13 19:00:00,0.265,6.386,0.0,0.0,0.0,13.94
2022-01-13 20:00:00,0.301,6.685,0.0,0.0,0.0,13.271
2022-01-13 21:00:00,0.32,6.837,0.0,0.0,0.0,12.684
2022-01-13 22:00:00,0.341,6.997,0.0,0.0,0.0,12.185
2022-01-13 23:00:00,0.278,6.498,0.0,0.0,0.0,11.663
2022-01-14 00:00:00,0.21,5.897,0.0,0.0,0.0,11.102
2022-01-14 01:00:00,0.147,5.239,0.0,0.0,0.0,10.663
2022-01-14 02:00:00,0.106,4.741,0.0,0.0,0.0,10.309
2022-01-14 03:00:00,0.08,4.349,0.0,0.0,0.0,9.962
2022-01-14 04:00:00,0.054,3.899,0.0,0.0,0.0,9.623
2022-01-14 05:00:00,0.038,3.566,0.0,0.0,0.0,9.334
2022-01-14 06:00:00,0.04,3.61,0.0,0.0,0.0,9.261
2022-01-14 07:00:00,0.041,3.646,0.0,0.002,0.012,9.465
2022-01-14 08:00:00,0.02,3.097,0.104,0.027,0.104,10.896
2022-01-14 09:00:00,0.02,3.096,0.245,0.075,0.208,13.592
2022-01-14 10:00:00,0.049,3.818,0.341,0.109,0.286,16.221
2022-01-14 11:00:00,0.093,4.559,0.388,0.118,0.336,18.02
2022-01-14 12:00:00,0.154,5.314,0.427,0.143,0.363,19.484
2022-01-14 13:00:00,0.218,5.966,0.412,0.134,0.357,20.601
2022-01-14 14:00:00,0.27,6.421,0.38,0.13,0.323,21.36
2022-01-14 15:00:00,0.295,6.643,0.297,0.096,0.258,21.593
2022-01-14 16:00:00,0.288,6.578,0.17,0.045,0.165,21.143
2022-01-14 17:00:00,0.232,6.096,0.039,0.009,0.055,19.499
2022-01-14 18:00:00,0.276,6.477,0.0,0.0,0.001,16.924
2022-01-14 19:00:00,0.317,6.814,0.0,0.0,0.0,16.035
2022-01-14 20:00:00,0.284,6.551,0.0,0.0,0.0,15.242
2022-01-14 21:00:00,0.245,6.221,0.0,0.0,0.0,14.555
2022-01-14 22:00:00,0.21,5.899,0.0,0.0,0.0,14.044
2022-01-14 23:00:00,0.18,5.6,0.0,0.0,0.0,13.747
2022-01-15 00:00:00,0.163,5.42,0.0,0.0,0.0,13.527
2022-01-15 01:00:00,0.156,5.343,0.0,0.0,0.0,13.342
2022-01-15 02:00:00,0.143,5.191,0.0,0.0,0.0,13.2
2022-01-15 03:00:00,0.118,4.887,0.0,0.0,0.0,13.165
2022-01-15 04:00:00,0.095,4.58,0.0,0.0,0.0,13.193
2022-01-15 05:00:00,0.076,4.28,0.0,0.0,0.0,13.194
2022-01-15 06:00:00,0.057,3.954,0.0,0.0,0.0,13.176
2022-01-15 07:00:00,0.041,3.636,0.0,0.002,0.012,13.403
2022-01-15 08:00:00,0.017,2.997,0.112,0.035,0.108,15.461
2022-01-15 09:00:00,0.016,2.937,0.266,0.102,0.21,17.703
2022-01-15 10:00:00,0.025,3.238,0.348,0.125,0.286,20.014
2022-01-15 11:00:00,0.041,3.642,0.39,0.131,0.335,21.843
2022-01-15 12:00:00,0.068,4.168,0.461,0.198,0.362,23.478
2022-01-15 13:00:00,0.093,4.548,0.508,0.281,0.344,24.758
2022-01-15 14:00:00,0.103,4.692,0.466,0.263,0.309,25.441
2022-01-15 15:00:00,0.102,4.676,0.364,0.188,0.255,25.511
2022-01-15 16:00:00,0.097,4.611,0.169,0.048,0.165,24.74
2022-01-15 17:00:00,0.101,4.662,0.043,0.011,0.058,22.864
2022-01-15 18:00:00,0.17,5.498,0.0,0.0,0.001,20.295
2022-01-15 19:00:00,0.205,5.852,0.0,0.0,0.0,19.331
2022-01-15 20:00:00,0.172,5.519,0.0,0.0,0.0,18.423
2022-01-15 21:00:00,0.143,5.193,0.0,0.0,0.0,17.669
2022-01-15 22:00:00,0.144,5.209,0.0,0.0,0.0,17.177
2022-01-15 23:00:00,0.154,5.319,0.0,0.0,0.0,16.882
2022-01-16 00:00:00,0.149,5.267,0.0,0.0,0.0,16.6
2022-01-16 01:00:00,0.12,4.915,0.0,0.0,0.0,16.297
2022-01-16 02:00:00,0.073,4.237,0.0,0.0,0.0,15.972
2022-01-16 03:00:00,0.047,3.773,0.0,0.0,0.0,15.489
2022-01-16 04:00:00,0.054,3.893,0.0,0.0,0.0,14.86
2022-01-16 05:00:00,0.103,4.688,0.0,0.0,0.0,14.256
2022-01-16 06:00:00,0.17,5.493,0.0,0.0,0.0,13.653
2022-01-16 07:00:00,0.212,5.919,0.0,0.001,0.01,12.932
2022-01-16 08:00:00,0.256,6.317,0.054,0.005,0.074,13.007
2022-01-16 09:00:00,0.276,6.478,0.108,0.007,0.13,13.382
2022-01-16 10:00:00,0.243,6.196,0.15,0.009,0.173,13.934
2022-01-16 11:00:00,0.188,5.687,0.199,0.012,0.222,14.566
2022-01-16 12:00:00,0.155,5.32,0.246,0.019,0.268,15.157
2022-01-16 13:00:00,0.181,5.61,0.257,0.022,0.277,15.48
2022-01-16 14:00:00,0.296,6.649,0.206,0.015,0.228,15.263
2022-01-16 15:00:00,0.422,7.602,0.167,0.013,0.187,14.769
2022-01-16 16:00:00,0.479,8.019,0.094,0.007,0.115,14.074
2022-01-16 17:00:00,0.47,7.955,0.019,0.002,0.038,13.164
2022-01-16 18:00:00,0.422,7.61,0.0,0.0,0.0,12.171
2022-01-16 19:00:00,0.427,7.636,0.0,0.0,0.0,11.558
2022-01-16 20:00:00,0.45,7.811,0.0,0.0,0.0,11.079
2022-01-16 21:00:00,0.464,7.911,0.0,0.0,0.0,10.641
2022-01-16 22:00:00,0.52,8.316,0.0,0.0,0.0,10.25
2022-01-16 23:00:00,0.533,8.412,0.0,0.0,0.0,9.935
2022-01-17 00:00:00,0.551,8.545,0.0,0.0,0.0,9.682
